진입밴드,종목명,티커,터치시각,청산방식,진입가,청산가,보유봉수,청산사유,손익률(%),구간,방향
엔하4,두산에너빌리티,034020.KS,2003-01-10 00:00:00+09:00,기존방식(MA50복귀or5봉),3305.20166015625,3405.93212890625,5,5봉경과,3.0476345804944946,학습,롱
엔하4,두산에너빌리티,034020.KS,2003-01-27 00:00:00+09:00,기존방식(MA50복귀or5봉),3242.24560546875,3210.767333984375,5,5봉경과,-0.9708786845536955,학습,롱
엔하4,두산에너빌리티,034020.KS,2003-02-03 00:00:00+09:00,기존방식(MA50복귀or5봉),3210.767333984375,3160.402099609375,5,5봉경과,-1.5686354424348674,학습,롱
엔하4,두산에너빌리티,034020.KS,2003-03-10 00:00:00+09:00,기존방식(MA50복귀or5봉),2895.986572265625,3034.490234375,5,5봉경과,4.78260719285791,학습,롱
엔하4,두산에너빌리티,034020.KS,2008-07-02 00:00:00+09:00,기존방식(MA50복귀or5봉),58285.58984375,55999.875,5,5봉경과,-3.9215779575662966,학습,롱
엔하4,두산에너빌리티,034020.KS,2008-07-16 00:00:00+09:00,기존방식(MA50복귀or5봉),58554.4921875,65613.3046875,5,5봉경과,12.055116928341988,학습,롱
엔하4,두산에너빌리티,034020.KS,2008-09-01 00:00:00+09:00,기존방식(MA50복귀or5봉),46722.58203125,57075.5,5,5봉경과,22.158274475981525,학습,롱
엔하4,두산에너빌리티,034020.KS,2008-10-08 00:00:00+09:00,기존방식(MA50복귀or5봉),42285.6171875,48739.390625,5,5봉경과,15.26233709415454,학습,롱
엔하4,두산에너빌리티,034020.KS,2008-10-17 00:00:00+09:00,기존방식(MA50복귀or5봉),36974.703125,25478.93359375,5,5봉경과,-31.090904211959103,학습,롱
엔하4,두산에너빌리티,034020.KS,2009-06-29 00:00:00+09:00,기존방식(MA50복귀or5봉),41636.15234375,43195.8125,5,5봉경과,3.7459276817256635,학습,롱
엔하4,두산에너빌리티,034020.KS,2009-07-13 00:00:00+09:00,기존방식(MA50복귀or5봉),40144.30078125,43060.19140625,5,5봉경과,7.263523260472159,학습,롱
엔하4,두산에너빌리티,034020.KS,2009-11-27 00:00:00+09:00,기존방식(MA50복귀or5봉),36753.734375,38584.63671875,5,5봉경과,4.98154099137035,학습,롱
엔하4,두산에너빌리티,034020.KS,2009-12-01 00:00:00+09:00,기존방식(MA50복귀or5봉),37296.2265625,41500.52734375,5,5봉경과,11.27272426395348,학습,롱
엔하4,두산에너빌리티,034020.KS,2010-05-03 00:00:00+09:00,기존방식(MA50복귀or5봉),51159.78515625,49045.1796875,5,5봉경과,-4.133335318535181,학습,롱
엔하4,두산에너빌리티,034020.KS,2011-02-14 00:00:00+09:00,기존방식(MA50복귀or5봉),49159.859375,48884.4609375,5,5봉경과,-0.5602099782247394,학습,롱
엔하4,두산에너빌리티,034020.KS,2011-02-22 00:00:00+09:00,기존방식(MA50복귀or5봉),47094.3203125,46956.6171875,5,5봉경과,-0.2923985824325618,학습,롱
엔하4,두산에너빌리티,034020.KS,2011-03-09 00:00:00+09:00,기존방식(MA50복귀or5봉),46061.55078125,40415.7421875,5,5봉경과,-12.257096207121636,학습,롱
엔하4,두산에너빌리티,034020.KS,2011-03-11 00:00:00+09:00,기존방식(MA50복귀or5봉),44753.37109375,42343.57421875,5,5봉경과,-5.3846153174739015,학습,롱
엔하4,두산에너빌리티,034020.KS,2011-06-13 00:00:00+09:00,기존방식(MA50복귀or5봉),35665.0,36835.47265625,5,5봉경과,3.2818523938034487,학습,롱
엔하4,두산에너빌리티,034020.KS,2012-04-09 00:00:00+09:00,기존방식(MA50복귀or5봉),40255.62109375,40394.91015625,5,5봉경과,0.3460114605501037,학습,롱
엔하4,두산에너빌리티,034020.KS,2012-05-10 00:00:00+09:00,기존방식(MA50복귀or5봉),37539.40625,36425.06640625,5,5봉경과,-2.9684535667103154,학습,롱
엔하4,두산에너빌리티,034020.KS,2012-10-15 00:00:00+09:00,기존방식(MA50복귀or5봉),37051.88671875,35798.25,5,5봉경과,-3.383462570384036,학습,롱
엔하4,두산에너빌리티,034020.KS,2013-04-16 00:00:00+09:00,기존방식(MA50복귀or5봉),27761.5234375,26699.220703125,5,5봉경과,-3.8265289610873867,학습,롱
엔하4,두산에너빌리티,034020.KS,2013-11-21 00:00:00+09:00,기존방식(MA50복귀or5봉),26132.658203125,26982.50390625,5,5봉경과,3.252044612221552,학습,롱
엔하4,두산에너빌리티,034020.KS,2013-12-04 00:00:00+09:00,기존방식(MA50복귀or5봉),25920.201171875,23724.7734375,5,5봉경과,-8.46994866983198,학습,롱
엔하4,두산에너빌리티,034020.KS,2014-07-31 00:00:00+09:00,기존방식(MA50복귀or5봉),21931.873046875,20773.755859375,5,5봉경과,-5.280521116572013,학습,롱
엔하4,두산에너빌리티,034020.KS,2014-09-02 00:00:00+09:00,기존방식(MA50복귀or5봉),20049.931640625,19905.16796875,5,5봉경과,-0.7220157877330667,학습,롱
엔하4,두산에너빌리티,034020.KS,2014-09-30 00:00:00+09:00,기존방식(MA50복귀or5봉),18855.623046875,17407.97265625,5,5봉경과,-7.677552669705727,학습,롱
엔하4,두산에너빌리티,034020.KS,2014-10-28 00:00:00+09:00,기존방식(MA50복귀or5봉),16539.3828125,15851.7529296875,5,5봉경과,-4.1575304871280245,학습,롱
엔하4,두산에너빌리티,034020.KS,2014-11-04 00:00:00+09:00,기존방식(MA50복귀or5봉),15851.7529296875,16865.10546875,5,5봉경과,6.392684415139173,학습,롱
엔하4,두산에너빌리티,034020.KS,2015-06-15 00:00:00+09:00,기존방식(MA50복귀or5봉),18439.498046875,17842.26953125,5,5봉경과,-3.2388545182021056,학습,롱
엔하4,두산에너빌리티,034020.KS,2015-07-24 00:00:00+09:00,기존방식(MA50복귀or5봉),15080.0751953125,15005.421875,5,5봉경과,-0.4950460746754451,학습,롱
엔하4,두산에너빌리티,034020.KS,2015-08-10 00:00:00+09:00,기존방식(MA50복귀or5봉),14258.8828125,14184.228515625,5,5봉경과,-0.5235634366077725,학습,롱
엔하4,두산에너빌리티,034020.KS,2015-08-17 00:00:00+09:00,기존방식(MA50복귀or5봉),14184.228515625,12653.826171875,5,5봉경과,-10.789464806380876,학습,롱
엔하4,두산에너빌리티,034020.KS,2015-08-19 00:00:00+09:00,기존방식(MA50복귀or5봉),14034.921875,13960.2685546875,5,5봉경과,-0.531911192505302,학습,롱
엔하4,두산에너빌리티,034020.KS,2015-09-07 00:00:00+09:00,기존방식(MA50복귀or5봉),14632.15234375,16423.84375,3,MA50복귀,12.244893055773206,학습,롱
엔하4,두산에너빌리티,034020.KS,2016-01-14 00:00:00+09:00,기존방식(MA50복귀or5봉),12881.337890625,11756.16015625,5,5봉경과,-8.734944645725824,학습,롱
엔하4,두산에너빌리티,034020.KS,2016-02-03 00:00:00+09:00,기존방식(MA50복귀or5봉),11212.9716796875,12570.9443359375,5,5봉경과,12.110729385948526,학습,롱
엔하4,두산에너빌리티,034020.KS,2016-06-27 00:00:00+09:00,기존방식(MA50복귀or5봉),15480.884765625,17226.849609375,5,5봉경과,11.278198049938855,학습,롱
엔하4,두산에너빌리티,034020.KS,2017-02-28 00:00:00+09:00,기존방식(MA50복귀or5봉),19434.2109375,19355.048828125,5,5봉경과,-0.4073337972381983,학습,롱
엔하4,두산에너빌리티,034020.KS,2017-06-28 00:00:00+09:00,기존방식(MA50복귀or5봉),16346.9033203125,16980.197265625,5,5봉경과,3.8740912141174486,학습,롱
엔하4,두산에너빌리티,034020.KS,2017-08-03 00:00:00+09:00,기존방식(MA50복귀or5봉),14842.8291015625,15001.1533203125,5,5봉경과,1.0666714388925576,학습,롱
엔하4,두산에너빌리티,034020.KS,2017-09-08 00:00:00+09:00,기존방식(MA50복귀or5봉),13417.91796875,13655.4033203125,5,5봉경과,1.7699120840923126,학습,롱
엔하4,두산에너빌리티,034020.KS,2017-09-25 00:00:00+09:00,기존방식(MA50복귀or5봉),12863.78515625,13932.4697265625,5,5봉경과,8.307699151779357,학습,롱
엔하4,두산에너빌리티,034020.KS,2018-07-18 00:00:00+09:00,기존방식(MA50복귀or5봉),11003.484375,11676.359375,5,5봉경과,6.115108424462138,학습,롱
엔하4,두산에너빌리티,034020.KS,2018-10-11 00:00:00+09:00,기존방식(MA50복귀or5봉),9974.3818359375,9895.2197265625,5,5봉경과,-0.793654290331863,학습,롱
엔하4,두산에너빌리티,034020.KS,2018-10-18 00:00:00+09:00,기존방식(MA50복귀or5봉),9895.2197265625,9024.4404296875,5,5봉경과,-8.79999960523868,검증,롱
엔하4,두산에너빌리티,034020.KS,2018-11-09 00:00:00+09:00,기존방식(MA50복귀or5봉),9064.021484375,8272.4033203125,5,5봉경과,-8.733630711568036,검증,롱
엔하4,두산에너빌리티,034020.KS,2018-11-13 00:00:00+09:00,기존방식(MA50복귀or5봉),8786.955078125,8707.79296875,5,5봉경과,-0.9009049058652064,검증,롱
엔하4,두산에너빌리티,034020.KS,2019-02-18 00:00:00+09:00,기존방식(MA50복귀or5봉),7187.8876953125,6562.509765625,5,5봉경과,-8.700441022406807,검증,롱
엔하4,두산에너빌리티,034020.KS,2019-02-22 00:00:00+09:00,기존방식(MA50복귀or5봉),6610.0068359375,6570.42578125,5,5봉경과,-0.5988050492218017,검증,롱
엔하4,두산에너빌리티,034020.KS,2019-08-05 00:00:00+09:00,기존방식(MA50복귀or5봉),4677.2353515625,4866.12353515625,5,5봉경과,4.038457964931124,검증,롱
엔하4,두산에너빌리티,034020.KS,2019-11-20 00:00:00+09:00,기존방식(MA50복귀or5봉),4920.091796875,4911.09716796875,5,5봉경과,-0.1828142497658874,검증,롱
엔하4,두산에너빌리티,034020.KS,2019-12-04 00:00:00+09:00,기존방식(MA50복귀or5봉),4848.13427734375,4803.1611328125,5,5봉경과,-0.9276381791118704,검증,롱
엔하4,두산에너빌리티,034020.KS,2020-03-10 00:00:00+09:00,기존방식(MA50복귀or5봉),4110.5703125,2797.346435546875,5,5봉경과,-31.947486044933697,검증,롱
엔하4,두산에너빌리티,034020.KS,2021-08-23 00:00:00+09:00,기존방식(MA50복귀or5봉),19002.88671875,19578.73046875,5,5봉경과,3.0302961782739013,검증,롱
엔하4,두산에너빌리티,034020.KS,2022-01-25 00:00:00+09:00,기존방식(MA50복귀or5봉),17200.0,18050.0,5,5봉경과,4.941860465116279,검증,롱
엔하4,두산에너빌리티,034020.KS,2022-02-14 00:00:00+09:00,기존방식(MA50복귀or5봉),15600.0,18500.0,5,5봉경과,18.58974358974359,검증,롱
엔하4,두산에너빌리티,034020.KS,2022-06-17 00:00:00+09:00,기존방식(MA50복귀or5봉),17050.0,16950.0,5,5봉경과,-0.5865102639296188,검증,롱
엔하4,두산에너빌리티,034020.KS,2022-09-28 00:00:00+09:00,기존방식(MA50복귀or5봉),14700.0,14800.0,5,5봉경과,0.6802721088435374,검증,롱
엔하4,두산에너빌리티,034020.KS,2023-10-16 00:00:00+09:00,기존방식(MA50복귀or5봉),14290.0,13860.0,5,5봉경과,-3.009097270818754,검증,롱
엔하4,두산에너빌리티,034020.KS,2023-10-19 00:00:00+09:00,기존방식(MA50복귀or5봉),14030.0,13630.0,5,5봉경과,-2.851033499643621,검증,롱
엔하4,두산에너빌리티,034020.KS,2024-08-05 00:00:00+09:00,기존방식(MA50복귀or5봉),15860.0,18340.0,5,5봉경과,15.636822194199244,검증,롱
엔하4,두산에너빌리티,034020.KS,2026-07-08 00:00:00+09:00,기존방식(MA50복귀or5봉),74000.0,73000.0,5,5봉경과,-1.3513513513513513,검증,롱
엔하4,두산에너빌리티,034020.KS,2026-07-14 00:00:00+09:00,기존방식(MA50복귀or5봉),70900.0,69200.0,5,5봉경과,-2.3977433004231314,검증,롱
엔하4,두산에너빌리티,034020.KS,2026-07-20 00:00:00+09:00,기존방식(MA50복귀or5봉),64800.0,70900.0,5,5봉경과,9.41358024691358,검증,롱
엔하4,두산에너빌리티,034020.KS,2026-07-29 00:00:00+09:00,기존방식(MA50복귀or5봉),60800.0,77000.0,5,5봉경과,26.644736842105267,검증,롱
엔하4,삼성전자,005930.KS,2000-07-31 00:00:00+09:00,기존방식(MA50복귀or5봉),4122.72314453125,3899.1171875,5,5봉경과,-5.42374419024137,학습,롱
엔하4,삼성전자,005930.KS,2000-08-07 00:00:00+09:00,기존방식(MA50복귀or5봉),3899.1171875,4206.57666015625,5,5봉경과,7.885361169495499,학습,롱
엔하4,삼성전자,005930.KS,2000-09-05 00:00:00+09:00,기존방식(MA50복귀or5봉),3598.64892578125,3409.980712890625,5,5봉경과,-5.242751287545117,학습,롱
엔하4,삼성전자,005930.KS,2001-07-09 00:00:00+09:00,기존방식(MA50복귀or5봉),2389.781982421875,2333.881103515625,5,5봉경과,-2.339162288335541,학습,롱
엔하4,삼성전자,005930.KS,2001-07-23 00:00:00+09:00,기존방식(MA50복귀or5봉),2417.733154296875,2592.423828125,5,5봉경과,7.2253910038690154,학습,롱
엔하4,삼성전자,005930.KS,2001-09-20 00:00:00+09:00,기존방식(MA50복귀or5봉),2152.20068359375,1963.5343017578125,5,5봉경과,-8.766207690302464,학습,롱
엔하4,삼성전자,005930.KS,2002-10-10 00:00:00+09:00,기존방식(MA50복귀or5봉),3822.253662109375,4297.4150390625,5,5봉경과,12.431445397344435,학습,롱
엔하4,삼성전자,005930.KS,2002-12-30 00:00:00+09:00,기존방식(MA50복귀or5봉),4388.255859375,4884.37890625,5,5봉경과,11.305700095291632,학습,롱
엔하4,삼성전자,005930.KS,2003-01-27 00:00:00+09:00,기존방식(MA50복귀or5봉),4178.62451171875,4094.773193359375,5,5봉경과,-2.006672725061035,학습,롱
엔하4,삼성전자,005930.KS,2003-02-06 00:00:00+09:00,기존방식(MA50복귀or5봉),3955.018310546875,3794.303466796875,5,5봉경과,-4.063567628028943,학습,롱
엔하4,삼성전자,005930.KS,2003-09-29 00:00:00+09:00,기존방식(MA50복귀or5봉),5401.466796875,5883.61572265625,5,5봉경과,8.926259179454654,학습,롱
엔하4,삼성전자,005930.KS,2004-05-10 00:00:00+09:00,기존방식(MA50복귀or5봉),7113.44384765625,6400.703125,5,5봉경과,-10.019629562284168,학습,롱
엔하4,삼성전자,005930.KS,2004-05-14 00:00:00+09:00,기존방식(MA50복귀or5봉),6868.876953125,7015.619140625,5,5봉경과,2.1363344910879434,학습,롱
엔하4,삼성전자,005930.KS,2004-06-11 00:00:00+09:00,기존방식(MA50복귀or5봉),6100.23291015625,6086.2578125,5,5봉경과,-0.22909121441876296,학습,롱
엔하4,삼성전자,005930.KS,2005-04-21 00:00:00+09:00,기존방식(MA50복귀or5봉),6512.50537109375,6428.65576171875,5,5봉경과,-1.2875169323801692,학습,롱
엔하4,삼성전자,005930.KS,2005-04-25 00:00:00+09:00,기존방식(MA50복귀or5봉),6631.29443359375,6365.7646484375,5,5봉경과,-4.004192361163932,학습,롱
엔하4,삼성전자,005930.KS,2005-04-27 00:00:00+09:00,기존방식(MA50복귀or5봉),6484.556640625,6491.54443359375,5,5봉경과,0.1077605356235503,학습,롱
엔하4,삼성전자,005930.KS,2006-06-12 00:00:00+09:00,기존방식(MA50복귀or5봉),8021.84130859375,7896.0625,5,5봉경과,-1.5679543356087577,학습,롱
엔하4,삼성전자,005930.KS,2006-06-20 00:00:00+09:00,기존방식(MA50복귀or5봉),7770.2861328125,8147.62109375,5,5봉경과,4.856126975094049,학습,롱
엔하4,삼성전자,005930.KS,2008-07-07 00:00:00+09:00,기존방식(MA50복귀or5봉),8787.99609375,8115.30126953125,5,5봉경과,-7.6547009926093255,학습,롱
엔하4,삼성전자,005930.KS,2008-07-28 00:00:00+09:00,기존방식(MA50복귀or5봉),8015.109375,8086.67138671875,5,5봉경과,0.8928388668276906,학습,롱
엔하4,삼성전자,005930.KS,2008-09-01 00:00:00+09:00,기존방식(MA50복귀or5봉),7242.22509765625,7771.794921875,5,5봉경과,7.312253031048854,학습,롱
엔하4,삼성전자,005930.KS,2008-10-24 00:00:00+09:00,기존방식(MA50복귀or5봉),5753.70556640625,7685.91943359375,4,MA50복귀,33.582077582644814,학습,롱
엔하4,삼성전자,005930.KS,2011-08-09 00:00:00+09:00,기존방식(MA50복귀or5봉),10717.423828125,11131.908203125,5,5봉경과,3.8673881116122057,학습,롱
엔하4,삼성전자,005930.KS,2011-08-18 00:00:00+09:00,기존방식(MA50복귀or5봉),10495.3779296875,10732.2275390625,5,5봉경과,2.2567039601788994,학습,롱
엔하4,삼성전자,005930.KS,2013-06-11 00:00:00+09:00,기존방식(MA50복귀or5봉),20772.564453125,20742.65625,5,5봉경과,-0.14397934926373834,학습,롱
엔하4,삼성전자,005930.KS,2013-07-03 00:00:00+09:00,기존방식(MA50복귀or5봉),19464.23828125,18671.30859375,5,5봉경과,-4.073777129330733,학습,롱
엔하4,삼성전자,005930.KS,2013-07-05 00:00:00+09:00,기존방식(MA50복귀or5봉),18955.55859375,19628.8046875,5,5봉경과,3.551708014407878,학습,롱
엔하4,삼성전자,005930.KS,2014-01-02 00:00:00+09:00,기존방식(MA50복귀or5봉),19777.76171875,19264.064453125,5,5봉경과,-2.597347834047355,학습,롱
엔하4,삼성전자,005930.KS,2014-02-04 00:00:00+09:00,기존방식(MA50복귀or5봉),18871.21875,19807.9921875,5,5봉경과,4.964032529695518,학습,롱
엔하4,삼성전자,005930.KS,2014-09-23 00:00:00+09:00,기존방식(MA50복귀or5봉),17548.244140625,17895.888671875,5,5봉경과,1.9810787248234527,학습,롱
엔하4,삼성전자,005930.KS,2014-10-02 00:00:00+09:00,기존방식(MA50복귀or5봉),17245.955078125,16747.1640625,5,5봉경과,-2.892220311171245,학습,롱
엔하4,삼성전자,005930.KS,2014-10-08 00:00:00+09:00,기존방식(MA50복귀or5봉),17079.689453125,16852.966796875,5,5봉경과,-1.3274401555850155,학습,롱
엔하4,삼성전자,005930.KS,2014-10-16 00:00:00+09:00,기존방식(MA50복귀or5봉),16852.966796875,16535.5625,5,5봉경과,-1.8833734184645485,학습,롱
엔하4,삼성전자,005930.KS,2014-10-21 00:00:00+09:00,기존방식(MA50복귀or5봉),16369.2958984375,16490.212890625,5,5봉경과,0.7386816936887426,학습,롱
엔하4,삼성전자,005930.KS,2015-08-06 00:00:00+09:00,기존방식(MA50복귀or5봉),17112.98828125,17496.69140625,5,5봉경과,2.242174883158237,학습,롱
엔하4,삼성전자,005930.KS,2015-08-24 00:00:00+09:00,기존방식(MA50복귀or5봉),16560.4609375,16713.939453125,5,5봉경과,0.92677683431781,학습,롱
엔하4,삼성전자,005930.KS,2015-08-31 00:00:00+09:00,기존방식(MA50복귀or5봉),16713.939453125,17066.9453125,5,5봉경과,2.112044622185098,학습,롱
엔하4,삼성전자,005930.KS,2016-01-06 00:00:00+09:00,기존방식(MA50복귀or5봉),18323.337890625,17902.287109375,5,5봉경과,-2.2978934502180826,학습,롱
엔하4,삼성전자,005930.KS,2016-01-11 00:00:00+09:00,기존방식(MA50복귀or5봉),17964.666015625,17559.2109375,5,5봉경과,-2.256958619616698,학습,롱
엔하4,삼성전자,005930.KS,2017-12-26 00:00:00+09:00,기존방식(MA50복귀or5봉),38538.65234375,41209.01171875,5,5봉경과,6.929041916622871,학습,롱
엔하4,삼성전자,005930.KS,2018-01-12 00:00:00+09:00,기존방식(MA50복귀or5봉),38885.56640625,39789.12890625,5,5봉경과,2.3236449498001197,학습,롱
엔하4,삼성전자,005930.KS,2019-01-04 00:00:00+09:00,기존방식(MA50복귀or5봉),31179.0390625,33718.328125,5,5봉경과,8.14421848412282,검증,롱
엔하4,삼성전자,005930.KS,2020-03-13 00:00:00+09:00,기존방식(MA50복귀or5봉),42820.05078125,38919.53125,5,5봉경과,-9.109095996116743,검증,롱
엔하4,삼성전자,005930.KS,2020-03-27 00:00:00+09:00,기존방식(MA50복귀or5봉),41405.57421875,40588.62109375,5,5봉경과,-1.9730510696070795,검증,롱
엔하4,삼성전자,005930.KS,2021-08-13 00:00:00+09:00,기존방식(MA50복귀or5봉),67309.359375,66314.1953125,5,5봉경과,-1.4784928451861379,검증,롱
엔하4,삼성전자,005930.KS,2021-10-12 00:00:00+09:00,기존방식(MA50복귀or5봉),62720.76171875,64175.15625,5,5봉경과,2.3188406699710367,검증,롱
엔하4,삼성전자,005930.KS,2021-10-18 00:00:00+09:00,기존방식(MA50복귀or5봉),63811.55859375,63811.55859375,5,5봉경과,0.0,검증,롱
엔하4,삼성전자,005930.KS,2022-03-07 00:00:00+09:00,기존방식(MA50복귀or5봉),64008.40625,64099.734375,5,5봉경과,0.14268145443786925,검증,롱
엔하4,삼성전자,005930.KS,2022-04-08 00:00:00+09:00,기존방식(MA50복귀or5봉),62228.28125,61126.9140625,5,5봉경과,-1.7698820622657003,검증,롱
엔하4,삼성전자,005930.KS,2022-04-22 00:00:00+09:00,기존방식(MA50복귀or5봉),61494.03515625,61861.15625,5,5봉경과,0.5970027707844885,검증,롱
